Style,Name,Trajectory Type,Kalz Centrality,Global Clustering,Square Clustering,Harmonic Centrality,Betweenness Centrality,Closeness Centrality,Tonnetz,Instruments,Number Of Instr,Tempo,Time Signature 
reels,reels_simple_chords_351,Trajectory With Future,0.18512743009918745,0.29385964912280704,0.35127059229279767,12.879711954711953,0.12354354354354354,0.09506944444444446,"[3, 4, 5]",[],0,116,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_354,Trajectory With Future,0.20729435677134742,0.28505747126436776,0.2976973470265618,12.169047619047616,0.11769005847953215,0.1417977934527039,"[2, 3, 7]",[],0,227,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_355,Trajectory With Future,0.12954907916543135,0.2772222222222222,0.2662835457534785,13.570636613128867,0.12305939324882495,0.05885734575520349,"[3, 4, 5]",[],0,114,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_356,Trajectory With Future,0.32640032870062047,0.25277777777777777,0.45111525845969647,8.166666666666666,0.08695652173913045,0.2922705314009662,"[3, 4, 5]",[],0,109,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_357,Trajectory With Future,0.29825002363956954,0.22333333333333333,0.47578027439578413,9.333333333333336,0.10139573070607551,0.259946949602122,"[2, 3, 7]",[],0,116,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_36,Trajectory With Future,0.2982739898475638,0.32499999999999996,0.36777098058698376,7.666666666666666,0.12187088274044794,0.2768878718535469,"[3, 4, 5]",[],0,134,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_360,Trajectory With Future,0.13244044987024475,0.2418300653594771,0.2554332418660133,12.08958263958263,0.12851485148514852,0.0665389119557117,"[3, 4, 5]",[],0,236,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_361,Trajectory With Future,0.3675387550737182,0.312962962962963,0.43562092995252244,7.0,0.06740196078431372,0.3764705882352941,"[2, 3, 7]",[],0,236,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_362,Trajectory With Future,0.31444048171261346,0.18787878787878787,0.35516428016428014,7.166666666666666,0.09523809523809525,0.2801120448179272,"[3, 4, 5]",[],0,214,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_363,Trajectory With Future,0.30396633418479263,0.2347222222222222,0.3146742602760194,7.666666666666666,0.11001317523056654,0.2768878718535469,"[3, 4, 5]",[],0,216,"[<music21.meter.TimeSignature 2/4>, <music21.meter.TimeSignature 2/4>]"
reels,reels_simple_chords_366,Trajectory With Future,0.2422851055310257,0.24999999999999997,0.3035487424586851,7.999999999999999,0.11612903225806452,0.1961639058413252,"[3, 4, 5]",[],0,114,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_367,Trajectory With Future,0.3469367495870887,0.20833333333333331,0.39040926179084073,5.5,0.06984126984126984,0.32666666666666666,"[3, 4, 5]",[],0,161,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_368,Trajectory With Future,0.1963526671797878,0.24275362318840574,0.26852094965502304,9.242857142857138,0.11313131313131314,0.13968253968253966,"[3, 4, 5]",[],0,225,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_369,Trajectory With Future,0.21134465740445607,0.14277777777777778,0.3216165551103861,12.445238095238091,0.130333138515488,0.15004460303300626,"[3, 4, 5]",[],0,140,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_37,Trajectory With Future,0.2536620443937798,0.1803921568627451,0.29076247943927014,8.95,0.11931818181818182,0.1989121989121989,"[3, 4, 5]",[],0,205,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_372,Trajectory With Future,0.20382572768417018,0.2228395061728395,0.3413229396661764,10.712301587301582,0.11744073536526366,0.13286163522012578,"[3, 4, 5]",[],0,212,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_373,Trajectory With Future,0.2194540296657976,0.25579710144927537,0.353231915933852,10.13333333333333,0.12272727272727273,0.15365079365079365,"[3, 4, 5]",[],0,138,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_374,Trajectory With Future,0.2444201401292398,0.27222222222222225,0.3110900785434947,7.833333333333332,0.1206896551724138,0.21120689655172414,"[3, 4, 5]",[],0,200,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_375,Trajectory With Future,0.20834394792816371,0.32199999999999995,0.415163009613479,11.049999999999997,0.12202380952380952,0.1588527302813017,"[3, 4, 5]",[],0,128,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_378,Trajectory With Future,0.16495271667101855,0.26822916666666663,0.2516312950152671,10.443650793650784,0.12186379928315412,0.10376849152359356,"[3, 4, 5]",[],0,227,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_379,Trajectory With Future,0.17133368760763887,0.28043478260869564,0.3715771233956047,15.3313492063492,0.12905982905982907,0.10398480024648249,"[3, 4, 5]",[],0,111,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_38,Trajectory With Future,0.18311973459656578,0.2514705882352941,0.2989582211560316,12.371067821067818,0.12373737373737373,0.11366245694603903,"[3, 4, 5]",[],0,236,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_380,Trajectory With Future,0.3048529506285616,0.19027777777777777,0.35507195350945353,7.416666666666666,0.07905138339920947,0.2630434782608696,"[3, 4, 5]",[],0,184,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_381,Trajectory With Future,0.19857718095536864,0.24275362318840574,0.26890317636433664,9.299999999999994,0.12222222222222222,0.14152046783625732,"[3, 4, 5]",[],0,218,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_384,Trajectory With Future,0.17769575185617112,0.2261904761904762,0.23409016109446174,11.759559884559875,0.11274509803921569,0.1015371102327624,"[3, 4, 5]",[],0,213,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_385,Trajectory With Future,0.2812736282181749,0.2761904761904762,0.42835619877811754,8.666666666666668,0.13675213675213677,0.2721417069243156,"[2, 3, 7]",[],0,115,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_386,Trajectory With Future,0.2229799567197402,0.27499999999999997,0.34434293358724927,9.181746031746028,0.12181616832779622,0.1444480838519489,"[3, 4, 5]",[],0,240,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_387,Trajectory With Future,0.3307780166410474,0.18518518518518517,0.3577086656034025,5.833333333333333,0.08823529411764705,0.2895927601809955,"[3, 4, 5]",[],0,215,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_39,Trajectory With Future,0.20192355209443272,0.26666666666666666,0.28075060569454985,12.567857142857141,0.07547383730581102,0.14398219482965247,"[2, 3, 7]",[],0,215,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_390,Trajectory With Future,0.3412269430679961,0.26041666666666663,0.35779742917900814,5.5,0.06825396825396826,0.32666666666666666,"[3, 4, 5]",[],0,175,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_391,Trajectory With Future,0.3157546316467788,0.23787878787878788,0.3907457441548351,7.166666666666666,0.08333333333333334,0.2801120448179272,"[3, 4, 5]",[],0,228,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_392,Trajectory With Future,0.24871629169900078,0.24444444444444446,0.2938455720231667,9.2,0.09078431372549017,0.19202657807308968,"[3, 4, 5]",[],0,120,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_393,Trajectory With Future,0.16476200202537866,0.2426829268292683,0.30492219035668205,13.290187590187585,0.12083333333333333,0.10396361273554255,"[3, 4, 5]",[],0,108,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_396,Trajectory With Future,0.24697673823484714,0.3219298245614035,0.3302311424460489,8.98333333333333,0.12012012012012012,0.1717011128775835,"[3, 4, 5]",[],0,124,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_397,Trajectory With Future,0.22698868043735781,0.2777777777777778,0.3229982025007503,8.1,0.11764705882352942,0.16514285714285715,"[3, 4, 5]",[],0,120,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_398,Trajectory With Future,0.2552688589253704,0.29761904761904756,0.3163302417373655,7.199999999999999,0.11965811965811966,0.2019115890083632,"[3, 4, 5]",[],0,154,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_399,Trajectory With Future,0.16434912792275616,0.25458333333333333,0.26553084253985515,11.330493934170399,0.12268743914313535,0.08481570289410584,"[3, 4, 5]",[],0,168,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_402,Trajectory With Future,0.22620718363554276,0.25227272727272726,0.38183275292731983,9.583333333333329,0.12458471760797342,0.15082079343365254,"[3, 4, 5]",[],0,154,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_403,Trajectory With Future,0.321839341708956,0.25925925925925924,0.33693860673810544,5.833333333333333,0.06372549019607844,0.2895927601809955,"[3, 4, 5]",[],0,231,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_404,Trajectory With Future,0.21117715619628946,0.2306451612903226,0.29242645878397466,13.24285714285714,0.1234927140255009,0.16766020864381517,"[3, 4, 5]",[],0,146,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_405,Trajectory With Future,0.28801656438843687,0.31818181818181823,0.338997184969052,6.666666666666666,0.1142857142857143,0.26455026455026454,"[3, 4, 5]",[],0,142,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_408,Trajectory With Future,0.23587841218255934,0.19083333333333333,0.2874079268102296,9.516666666666664,0.1214574898785425,0.1889063317634746,"[3, 4, 5]",[],0,95,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_409,Trajectory With Future,0.26399110026597206,0.25666666666666665,0.4734923357789816,11.066666666666666,0.09403958614484931,0.22039072039072038,"[2, 3, 7]",[],0,78,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_410,Trajectory With Future,0.3018125415931668,0.26805555555555555,0.47822974516522904,7.666666666666666,0.07542819499341238,0.2768878718535469,"[3, 4, 5]",[],0,224,"[<music21.meter.TimeSignature 2/4>, <music21.meter.TimeSignature 2/4>]"
reels,reels_simple_chords_411,Trajectory With Future,0.29028370300094586,0.2743589743589744,0.32370285625649814,7.999999999999999,0.08858441558441559,0.2618181818181818,"[3, 4, 5]",[],0,120,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_414,Trajectory With Future,0.36531791297712357,0.2619047619047619,0.3858482612060104,5.0,0.0641025641025641,0.34615384615384615,"[3, 4, 5]",[],0,120,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_415,Trajectory With Future,0.21632210689346465,0.18650793650793648,0.2504160402790908,8.555158730158729,0.11707317073170731,0.13740982480247338,"[3, 4, 5]",[],0,135,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_416,Trajectory With Future,0.30577965782231076,0.33589743589743587,0.6318677688722383,7.999999999999999,0.12166666666666667,0.2618181818181818,"[2, 3, 7]",[],0,168,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_417,Trajectory With Future,0.16653472342899042,0.27041666666666664,0.25265971643434704,11.763838938838932,0.12333657903278156,0.08334703271412132,"[3, 4, 5]",[],0,130,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_42,Trajectory With Future,0.12217473096966122,0.2627118644067797,0.24885386286278208,12.515777583269834,0.123342175066313,0.05727517281302142,"[3, 4, 5]",[],0,232,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_420,Trajectory With Future,0.16230143190945454,0.2626262626262626,0.24677564441704455,10.51746031746031,0.11875000000000001,0.10034296913277806,"[3, 4, 5]",[],0,180,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_421,Trajectory With Future,0.29029891255459295,0.1628205128205128,0.41052154222866455,8.0,0.11666666666666667,0.288,"[3, 4, 5]",[],0,229,"[<music21.meter.TimeSignature 2/4>, <music21.meter.TimeSignature 2/4>]"
reels,reels_simple_chords_422,Trajectory With Future,0.13451269308661626,0.2188679245283019,0.255110920471314,12.955379342879333,0.12087912087912088,0.0709431982159255,"[3, 4, 5]",[],0,156,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_423,Trajectory With Future,0.1663793295406034,0.2785185185185185,0.42350411999551935,14.495310245310241,0.12334014300306435,0.10117585576169323,"[3, 4, 5]",[],0,120,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_426,Trajectory With Future,0.20256752359549726,0.2765151515151515,0.3242480927973067,9.026190476190472,0.11609449981543003,0.1444480838519489,"[3, 4, 5]",[],0,190,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_427,Trajectory With Future,0.2139564370705434,0.2375,0.2510891917778564,8.709523809523807,0.10526315789473684,0.1568883094306823,"[3, 4, 5]",[],0,182,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_428,Trajectory With Future,0.3319229821237725,0.17592592592592593,0.3843480191306278,6.0,0.09558823529411764,0.3137254901960784,"[3, 4, 5]",[],0,180,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_429,Trajectory With Future,0.1758535019099161,0.27011494252873564,0.27290828838927444,10.046428571428564,0.12280701754385966,0.11182427613749821,"[3, 4, 5]",[],0,212,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_43,Trajectory With Future,0.20144674429526715,0.31060606060606055,0.31013550779452015,9.026190476190472,0.11960132890365448,0.1444480838519489,"[3, 4, 5]",[],0,126,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_432,Trajectory With Future,0.15676482295534694,0.24728682170542637,0.28978342934554546,12.443167943167936,0.12324929971988795,0.08268104054370752,"[3, 4, 5]",[],0,148,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_433,Trajectory With Future,0.2928105201383899,0.2727272727272727,0.3370562099140586,6.666666666666666,0.1,0.26455026455026454,"[3, 4, 5]",[],0,210,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_434,Trajectory With Future,0.18204380842280649,0.2585858585858586,0.2423944288966693,10.523088023088016,0.11875000000000001,0.1009861932938856,"[3, 4, 5]",[],0,168,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_435,Trajectory With Future,0.15652573128544042,0.2488372093023256,0.2347633429226791,12.734632034632027,0.09877794998990255,0.08719723183391004,"[3, 4, 5]",[],0,227,"[<music21.meter.TimeSignature 2/4>, <music21.meter.TimeSignature 2/4>]"
reels,reels_simple_chords_438,Trajectory With Future,0.2218601030989963,0.24122807017543862,0.2879493851304035,8.599999999999998,0.11561561561561562,0.1683991683991684,"[3, 4, 5]",[],0,156,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_439,Trajectory With Future,0.2218601030989963,0.24122807017543862,0.2879493851304035,8.599999999999998,0.11561561561561562,0.1683991683991684,"[3, 4, 5]",[],0,144,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_44,Trajectory With Future,0.291400214351086,0.28030303030303033,0.36271488141402114,6.666666666666666,0.1142857142857143,0.26455026455026454,"[3, 4, 5]",[],0,102,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_440,Trajectory With Future,0.22360009010788148,0.27631578947368424,0.3274506801732761,7.966666666666667,0.12012012012012012,0.14841960604672472,"[3, 4, 5]",[],0,127,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_441,Trajectory With Future,0.15661747366143344,0.23245614035087717,0.28007703823060603,11.588924963924955,0.12252252252252252,0.0940893470790378,"[3, 4, 5]",[],0,188,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_444,Trajectory With Future,0.23519700162719634,0.28863636363636364,0.3063338585953411,11.150000000000002,0.07430746378254009,0.18992248062015504,"[2, 3, 7]",[],0,200,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_445,Trajectory With Future,0.16710426178209992,0.255050505050505,0.284346750140312,10.411904761904754,0.12259615384615385,0.09784997611084567,"[3, 4, 5]",[],0,156,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_446,Trajectory With Future,0.20631677244192279,0.3022222222222222,0.3962317058736611,12.232936507936506,0.11620884473017729,0.13575464083938663,"[3, 4, 5]",[],0,112,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_447,Trajectory With Future,0.16645964389757723,0.26822916666666663,0.2632102662316016,10.334126984126977,0.11981566820276497,0.10237562586555875,"[3, 4, 5]",[],0,218,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_45,Trajectory With Future,0.31029309749239226,0.18888888888888888,0.34850143177578524,7.666666666666666,0.07575757575757573,0.2768878718535469,"[3, 4, 5]",[],0,226,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_450,Trajectory With Future,0.24126961071316572,0.2868421052631579,0.3350722975525113,8.985714285714282,0.12287287287287287,0.17513513513513515,"[3, 4, 5]",[],0,162,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_451,Trajectory With Future,0.2364227672647064,0.2558333333333333,0.34064599304567433,9.110714285714282,0.12258209626630678,0.1652930402930403,"[3, 4, 5]",[],0,174,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_452,Trajectory With Future,0.34571162940791617,0.28125,0.3838895009223201,5.5,0.09523809523809525,0.32666666666666666,"[3, 4, 5]",[],0,215,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_453,Trajectory With Future,0.20738311226828973,0.2698412698412698,0.2840726929689318,8.826190476190472,0.11707317073170731,0.150093808630394,"[3, 4, 5]",[],0,200,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_456,Trajectory With Future,0.2549122562332301,0.2619047619047619,0.29523224910956664,7.499999999999999,0.11965811965811966,0.21583652618135377,"[3, 4, 5]",[],0,138,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_457,Trajectory With Future,0.22610994005770144,0.3194444444444444,0.32800949484666453,8.233333333333333,0.11092436974789917,0.17202380952380952,"[3, 4, 5]",[],0,110,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_458,Trajectory With Future,0.27843388450692863,0.2777777777777778,0.3356378467403312,6.999999999999999,0.11067193675889328,0.2505175983436853,"[3, 4, 5]",[],0,189,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_459,Trajectory With Future,0.2110764032381346,0.25666666666666665,0.3040807268249084,11.088899988899989,0.12273524254821741,0.11223808888295744,"[3, 4, 5]",[],0,160,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_462,Trajectory With Future,0.26416591389425464,0.24375,0.2873558280487628,8.7,0.09009728622631849,0.2073732718894009,"[3, 4, 5]",[],0,106,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_463,Trajectory With Future,0.2539954807038737,0.2738095238095238,0.32116308221010975,7.583333333333332,0.11965811965811966,0.22354497354497355,"[3, 4, 5]",[],0,144,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_464,Trajectory With Future,0.1943617208778268,0.2779761904761905,0.2971705264989634,11.044047619047612,0.12194163860830529,0.13254545454545455,"[3, 4, 5]",[],0,196,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_48,Trajectory With Future,0.3406962804326122,0.31969696969696976,0.4187804748517951,8.0,0.06507936507936508,0.3401360544217687,"[2, 3, 7]",[],0,166,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_49,Trajectory With Future,0.34620824636342523,0.22916666666666666,0.4338141025641026,5.5,0.06507936507936508,0.32666666666666666,"[3, 4, 5]",[],0,146,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_50,Trajectory With Future,0.2790393387460431,0.2638888888888889,0.2937818803003574,6.916666666666666,0.09486166007905138,0.2391304347826087,"[3, 4, 5]",[],0,210,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_51,Trajectory With Future,0.20057195251225216,0.22826086956521738,0.2775805074700352,9.242857142857138,0.11397306397306398,0.13968253968253966,"[3, 4, 5]",[],0,150,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_54,Trajectory With Future,0.3211427376269344,0.24393939393939396,0.3960306325373202,7.333333333333333,0.08698412698412698,0.2976190476190476,"[3, 4, 5]",[],0,190,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_55,Trajectory With Future,0.321839341708956,0.2592592592592593,0.33693860673810544,5.833333333333333,0.06372549019607843,0.2895927601809955,"[3, 4, 5]",[],0,204,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_56,Trajectory With Future,0.29299315859494635,0.2727272727272727,0.3250663176179754,6.583333333333333,0.0761904761904762,0.2506265664160401,"[3, 4, 5]",[],0,138,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_57,Trajectory With Future,0.22086524105025648,0.22971014492753622,0.37065802016236543,11.116666666666669,0.12424242424242424,0.1854406130268199,"[3, 4, 5]",[],0,91,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_6,Trajectory With Future,0.3602093341025029,0.22000000000000003,0.5666330577401358,7.5,0.09161793372319688,0.35526315789473684,"[2, 3, 7]",[],0,160,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_60,Trajectory With Future,0.21555077626669245,0.3015151515151515,0.31400275606550987,9.959523809523805,0.11637135474344776,0.1627906976744186,"[3, 4, 5]",[],0,115,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_61,Trajectory With Future,0.16172853957874592,0.2818627450980392,0.2837258234813013,10.55357142857142,0.12211668928086838,0.09674840085287846,"[3, 4, 5]",[],0,202,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_62,Trajectory With Future,0.329057910385025,0.36111111111111116,0.9164164039599579,8.5,0.08893280632411066,0.328804347826087,"[3, 4, 5]",[],0,111,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_63,Trajectory With Future,0.24034366658105125,0.26875,0.3337268799161446,12.750000000000004,0.06826472981714231,0.2164484451718494,"[2, 3, 7]",[],0,110,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_66,Trajectory With Future,0.20753026126906016,0.2698412698412698,0.2715231127393131,8.93333333333333,0.11707317073170731,0.1524390243902439,"[3, 4, 5]",[],0,156,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_67,Trajectory With Future,0.15805636634076584,0.29047619047619044,0.26089505722400663,10.765873015873005,0.12276214833759591,0.09519104084321475,"[3, 4, 5]",[],0,154,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_68,Trajectory With Future,0.17450573361570668,0.22941176470588237,0.26254951938902865,11.23334443334443,0.12030755314337403,0.10287171736255431,"[3, 4, 5]",[],0,226,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_69,Trajectory With Future,0.3261182870685265,0.18484848484848485,0.35299865050340296,7.333333333333333,0.09571428571428571,0.2976190476190476,"[3, 4, 5]",[],0,171,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_7,Trajectory With Future,0.1769649600645637,0.24901960784313726,0.24824458706055874,11.515512265512259,0.12030755314337403,0.10352695123110561,"[3, 4, 5]",[],0,211,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
